id_empleado,nombre,depto,superior,marca,etiqueta
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-08 06:19:40,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-08 13:34:27,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-08 13:44:02,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-08 13:52:26,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-08 13:52:29,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-08 13:53:01,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-08 13:53:32,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-08 13:54:20,entrada
40,Georges Seurat,Producción,Caravaggio,2025-11-08 13:54:38,salida
13,Auguste Renoir,Producción,Caravaggio,2025-11-08 13:55:13,salida
14,Edgar Degas,Producción,Caravaggio,2025-11-08 14:07:50,salida
16,Francisco de Goya,Producción,Caravaggio,2025-11-08 14:14:07,salida
10,Pablo Picasso,Producción,Caravaggio,2025-11-08 14:18:16,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-08 20:51:38,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-11-08 20:52:55,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-08 20:55:20,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-08 20:56:27,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-08 21:00:20,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-08 21:03:34,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-08 21:08:44,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-08 21:13:53,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-08 21:16:31,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-08 21:17:04,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-09 05:52:04,entrada
12,Édouard Manet,Producción,Caravaggio,2025-11-09 05:52:14,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-11-09 05:52:51,entrada
14,Edgar Degas,Producción,Caravaggio,2025-11-09 05:54:25,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-09 05:54:39,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-09 06:11:21,salida
34,El Greco,Producción,Vincent Van Gogh,2025-11-09 06:13:13,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-09 06:13:46,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-09 06:14:45,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-09 06:28:54,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-09 13:48:52,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-09 13:49:11,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-09 13:52:09,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-09 13:54:15,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-09 13:57:16,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-09 14:01:27,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-09 14:06:42,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-09 14:06:44,salida
13,Auguste Renoir,Producción,Caravaggio,2025-11-09 14:10:57,salida
14,Edgar Degas,Producción,Caravaggio,2025-11-09 14:19:21,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-09 20:45:35,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-11-09 20:49:36,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-09 20:52:07,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-09 20:54:31,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-09 20:54:51,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-09 20:55:10,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-09 20:56:02,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-09 20:57:33,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-09 21:02:14,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-09 21:16:46,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-09 21:36:39,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-11-10 05:49:42,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-10 05:52:28,entrada
14,Edgar Degas,Producción,Caravaggio,2025-11-10 05:53:02,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-11-10 05:53:42,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-10 05:56:31,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-10 05:56:51,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-10 05:58:45,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-10 06:01:09,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-10 06:11:20,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-10 06:20:59,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-10 07:19:33,entrada
1,Claude Monet,Dirección,N/A,2025-11-10 07:54:17,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-10 07:54:42,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-10 07:55:34,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-11-10 07:56:55,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-10 07:57:42,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-11-10 07:57:45,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-11-10 13:50:46,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-10 13:51:06,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-10 13:51:44,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-10 13:52:24,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-10 13:55:36,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-10 13:56:09,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-10 13:59:35,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-11-10 14:06:01,salida
14,Edgar Degas,Producción,Caravaggio,2025-11-10 14:11:19,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-10 14:14:13,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-10 15:14:15,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-10 15:52:40,salida
3,Mary Cassatt,Administración,Claude Monet,2025-11-10 16:00:16,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-10 16:09:26,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-11-10 16:18:05,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-10 16:25:02,salida
1,Claude Monet,Dirección,N/A,2025-11-10 18:19:28,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-10 20:44:58,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-10 20:45:36,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-10 20:50:05,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-10 20:52:21,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-10 20:53:42,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-10 20:53:59,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-11-10 20:56:32,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-10 20:57:59,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-10 20:58:18,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-11-10 21:00:34,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-10 21:06:46,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-10 21:10:28,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-10 21:12:19,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-10 21:27:50,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-11 04:00:55,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-11 05:51:08,salida
11,Frida Kahlo,Producción,Caravaggio,2025-11-11 05:51:23,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-11 05:53:56,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-11 05:54:07,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-11-11 05:59:36,entrada
40,Georges Seurat,Producción,Caravaggio,2025-11-11 06:01:26,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-11-11 06:03:28,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-11 06:05:56,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-11 06:10:30,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-11 06:12:23,salida
10,Pablo Picasso,Producción,Caravaggio,2025-11-11 06:15:40,entrada
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-11 06:17:38,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-11 06:31:10,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-11 07:51:51,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-11-11 07:52:46,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-11 07:53:23,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-11 07:54:02,entrada
1,Claude Monet,Dirección,N/A,2025-11-11 07:57:46,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-11-11 07:59:28,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-11-11 13:44:22,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-11 13:52:06,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-11 13:52:30,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-11-11 13:53:39,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-11 13:56:10,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-11 13:57:10,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-11 13:57:38,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-11-11 14:11:11,salida
10,Pablo Picasso,Producción,Caravaggio,2025-11-11 14:15:06,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-11 14:17:55,salida
40,Georges Seurat,Producción,Caravaggio,2025-11-11 14:28:26,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-11 15:10:11,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-11 15:42:38,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-11 16:04:08,salida
3,Mary Cassatt,Administración,Claude Monet,2025-11-11 16:11:29,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-11-11 16:27:56,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-11 16:28:39,salida
1,Claude Monet,Dirección,N/A,2025-11-11 18:11:02,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-11-11 20:47:59,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-11 20:49:25,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-11 20:52:10,salida
13,Auguste Renoir,Producción,Caravaggio,2025-11-11 20:53:07,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-11 20:54:34,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-11 20:54:34,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-11 20:54:49,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-11-11 20:55:02,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-11 20:56:12,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-11 20:56:43,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-11 21:01:19,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-11 21:34:28,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-11-11 21:35:49,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-12 05:45:44,salida
16,Francisco de Goya,Producción,Caravaggio,2025-11-12 05:52:18,entrada
12,Édouard Manet,Producción,Caravaggio,2025-11-12 05:53:00,entrada
40,Georges Seurat,Producción,Caravaggio,2025-11-12 05:54:29,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-11-12 05:54:58,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-12 05:56:36,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-12 05:58:01,salida
11,Frida Kahlo,Producción,Caravaggio,2025-11-12 05:59:56,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-11-12 06:06:00,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-12 06:06:26,salida
34,El Greco,Producción,Vincent Van Gogh,2025-11-12 06:23:23,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-12 06:25:27,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-12 06:30:26,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-12 06:54:46,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-11-12 07:51:05,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-12 07:52:21,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-11-12 07:53:42,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-12 07:56:50,entrada
1,Claude Monet,Dirección,N/A,2025-11-12 07:58:26,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-12 08:12:05,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-12 08:22:15,confusion
16,Francisco de Goya,Producción,Caravaggio,2025-11-12 13:46:09,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-12 13:48:20,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-12 13:50:54,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-12 13:52:35,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-12 13:54:19,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-12 13:54:33,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-12 13:58:57,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-11-12 14:05:09,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-12 14:05:20,salida
10,Pablo Picasso,Producción,Caravaggio,2025-11-12 14:18:53,salida
12,Édouard Manet,Producción,Caravaggio,2025-11-12 14:26:57,salida
40,Georges Seurat,Producción,Caravaggio,2025-11-12 14:35:06,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-12 15:10:44,salida
3,Mary Cassatt,Administración,Claude Monet,2025-11-12 15:56:56,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-12 15:58:44,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-12 15:59:09,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-12 16:12:13,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-11-12 16:25:11,salida
1,Claude Monet,Dirección,N/A,2025-11-12 17:58:08,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-12 20:48:02,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-12 20:51:18,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-12 20:52:22,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-12 20:53:16,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-11-12 20:53:24,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-12 20:55:20,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-12 20:56:31,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-12 20:56:46,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-11-12 20:58:37,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-12 21:02:19,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-12 21:06:54,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-12 21:11:03,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-12 21:23:42,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-11-12 21:25:35,salida
10,Pablo Picasso,Producción,Caravaggio,2025-11-13 05:52:54,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-11-13 05:53:38,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-11-13 05:54:32,salida
40,Georges Seurat,Producción,Caravaggio,2025-11-13 05:54:45,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-13 05:54:48,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-13 05:55:55,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-11-13 05:56:00,entrada
14,Edgar Degas,Producción,Caravaggio,2025-11-13 05:57:17,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-13 05:57:19,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-11-13 05:59:12,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-11-13 06:01:57,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-11-13 06:01:57,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-11-13 06:01:58,incompleto
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-13 06:21:28,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-13 06:24:27,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-13 06:27:18,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-13 06:50:36,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-13 07:51:49,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-13 07:55:02,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-11-13 07:55:29,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-13 07:55:44,entrada
1,Claude Monet,Dirección,N/A,2025-11-13 07:55:52,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-11-13 07:59:18,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-13 13:52:07,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-13 13:52:19,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-13 13:55:27,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-13 13:56:25,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-13 13:57:46,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-13 13:58:11,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-11-13 13:58:56,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-13 14:08:29,salida
11,Frida Kahlo,Producción,Caravaggio,2025-11-13 14:17:17,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-13 14:20:01,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-11-13 14:22:13,salida
14,Edgar Degas,Producción,Caravaggio,2025-11-13 14:25:12,salida
40,Georges Seurat,Producción,Caravaggio,2025-11-13 14:28:40,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-11-13 15:10:54,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-11-13 15:58:04,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-11-13 16:10:05,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-11-13 16:11:44,salida
3,Mary Cassatt,Administración,Claude Monet,2025-11-13 16:23:17,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-11-13 16:26:50,salida
1,Claude Monet,Dirección,N/A,2025-11-13 18:18:18,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-11-13 20:42:09,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-11-13 20:50:07,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-11-13 20:52:02,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-13 20:54:08,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-13 20:54:29,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-13 20:55:30,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-11-13 20:58:05,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-11-13 21:02:05,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-11-13 21:07:58,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-11-13 21:15:59,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-11-13 21:20:13,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-11-13 21:37:37,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-11-14 05:43:08,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-11-14 05:48:09,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-11-14 05:51:01,entrada
40,Georges Seurat,Producción,Caravaggio,2025-11-14 05:54:22,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-11-14 05:56:13,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-11-14 05:57:58,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-11-14 05:59:23,entrada
14,Edgar Degas,Producción,Caravaggio,2025-11-14 06:01:29,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-11-14 06:09:45,salida
